period,time,x,y,freeKick,rightFoot,leftFoot,head,opportunity,goal
2,513,70,61,1,1,0,0,0,0
2,558,73,31,0,1,0,0,0,0
2,623,86,50,0,1,0,0,1,0
2,886,88,60,0,0,1,0,0,0
2,972,90,46,0,0,0,1,1,0
2,1444,77,73,1,1,0,0,1,0
2,1852,78,35,1,1,0,0,0,0
2,2154,90,41,0,1,0,0,1,0
2,2422,87,57,0,1,0,0,1,0
2,2507,88,44,0,0,0,1,0,0
2,2606,75,53,1,1,0,0,1,0
2,2610,76,50,0,1,0,0,0,0
2,2757,80,40,1,1,0,0,0,0
2,2760,75,49,0,1,0,0,1,0
2,2821,78,52,0,1,0,0,0,0
2,2829,87,55,0,0,0,1,0,0
2,2886,90,31,0,1,0,0,1,0
1,776,88,73,0,1,0,0,1,0
1,949,79,48,1,0,1,0,1,0
1,1010,73,66,0,0,1,0,0,0
1,1236,92,54,0,1,0,0,1,1
1,1526,78,77,0,0,1,0,1,0
1,1552,79,29,0,1,0,0,0,0
1,1658,75,24,0,1,0,0,0,0
1,2026,73,37,1,0,1,0,1,0
2,206,87,37,0,1,0,0,1,1
2,448,76,27,0,0,1,0,0,0
2,988,90,35,0,1,0,0,1,0
2,1075,85,53,0,0,1,0,0,0
2,1190,87,35,0,1,0,0,1,1
2,1387,93,36,0,1,0,0,1,0
2,1694,87,55,0,1,0,0,1,0
2,1956,74,23,0,0,1,0,1,0
2,2029,89,60,0,0,1,0,1,0
2,2341,72,59,0,1,0,0,1,0
2,2499,82,60,0,0,1,0,1,0
2,2682,78,41,0,1,0,0,1,0
2,2688,92,58,0,1,0,0,1,1
1,313,88,34,0,1,0,0,1,0
1,498,71,50,0,1,0,0,1,0
1,588,87,36,0,0,1,0,0,0
1,649,83,34,0,1,0,0,1,0
1,1334,87,43,0,1,0,0,1,0
1,1494,79,81,0,0,1,0,1,0
1,1831,90,46,0,0,0,1,1,0
2,263,85,58,0,1,0,0,1,0
2,630,83,62,0,1,0,0,0,0
2,662,90,40,0,0,0,1,1,0
2,692,92,45,0,0,1,0,1,1
2,1186,87,40,0,1,0,0,1,1
2,1753,84,63,0,0,1,0,1,0
2,1860,81,39,0,1,0,0,0,0
2,2031,95,64,0,1,0,0,1,0
2,2044,92,43,0,0,0,1,1,0
2,2069,86,28,0,1,0,0,0,0
2,2223,82,50,0,1,0,0,1,0
2,2285,96,52,0,1,0,0,1,0
2,2532,83,35,0,0,1,0,1,0
2,2618,73,42,0,1,0,0,1,0
1,436,83,71,0,0,1,0,1,0
1,860,90,62,0,1,0,0,0,0
1,956,77,42,1,0,1,0,0,0
1,994,94,35,0,0,0,1,1,0
1,1587,89,53,0,0,0,1,1,0
1,1761,78,54,0,1,0,0,1,1
1,2233,89,41,0,0,1,0,1,0
1,2274,86,42,0,0,0,1,1,0
1,2503,71,53,0,1,0,0,0,0
1,2524,77,57,0,1,0,0,0,0
1,2578,70,60,0,1,0,0,1,0
2,49,88,38,0,0,0,1,1,0
2,191,88,66,0,1,0,0,0,0
2,789,75,56,0,1,0,0,1,0
2,832,90,30,0,1,0,0,1,0
2,1125,96,67,0,1,0,0,1,0
2,1492,81,57,0,1,0,0,0,0
2,1540,91,29,0,1,0,0,0,0
2,1568,93,43,0,0,0,1,1,0
2,2409,82,50,0,1,0,0,1,0
2,2495,83,36,0,1,0,0,1,0
2,2610,86,67,0,1,0,0,1,0
2,2692,60,92,0,1,0,0,0,0
2,2920,80,16,0,0,1,0,0,0
1,203,72,53,0,1,0,0,0,0
1,364,88,64,0,0,0,1,0,0
1,605,81,72,0,0,1,0,1,0
1,1201,90,45,0,0,0,1,1,1
1,2651,75,19,1,1,0,0,1,0
2,97,70,44,0,1,0,0,0,0
2,102,75,36,0,1,0,0,0,0
2,663,72,62,0,1,0,0,0,0
2,686,90,68,0,1,0,0,1,0
2,1210,74,41,0,1,0,0,0,0
2,1296,91,48,0,0,0,1,1,0
2,1347,93,57,0,0,0,1,1,0
2,1971,84,74,0,1,0,0,1,0
2,2487,88,42,0,0,0,1,1,0
2,2607,97,55,0,1,0,0,1,0
2,2771,87,53,0,1,0,0,0,0
2,2784,96,55,0,0,0,1,1,0
2,2786,91,45,0,1,0,0,1,0
1,90,71,49,0,0,1,0,0,0
1,479,71,49,0,0,1,0,0,0
1,1103,88,46,0,0,0,1,0,0
1,1296,89,71,0,1,0,0,1,1
1,1625,71,54,0,0,1,0,1,0
1,1800,88,62,0,0,1,0,1,0
1,1951,91,54,0,1,0,0,1,0
1,2632,89,58,0,0,0,1,1,1
2,207,74,60,0,0,1,0,0,0
2,217,90,47,0,0,1,0,1,0
2,314,88,76,0,0,1,0,1,0
2,589,91,33,0,0,1,0,1,0
2,1130,89,53,0,1,0,0,1,0
2,1505,83,43,0,0,1,0,1,0
2,1692,84,36,0,0,1,0,1,0
2,1964,96,64,0,1,0,0,1,0
2,2135,82,49,0,1,0,0,0,0
2,2475,96,60,0,1,0,0,1,0
2,2825,88,60,0,0,0,1,1,0
1,67,87,47,0,0,1,0,0,0
1,92,85,26,0,1,0,0,0,0
1,163,75,43,0,0,1,0,0,0
1,303,91,53,0,1,0,0,1,1
1,1243,69,8,1,1,0,0,1,0
1,1379,91,27,0,0,1,0,1,0
1,1473,73,42,0,1,0,0,1,0
1,1592,77,7,0,1,0,0,1,0
1,1788,90,38,0,0,1,0,1,0
1,1791,95,32,0,0,1,0,1,0
1,2392,78,67,0,1,0,0,1,0
1,2452,91,39,0,0,0,1,1,0
1,2699,70,40,1,1,0,0,1,0
2,100,78,28,0,1,0,0,0,0
2,401,72,61,1,1,0,0,1,0
2,424,88,41,0,0,0,1,1,0
2,599,74,45,0,1,0,0,1,0
2,1198,88,72,0,1,0,0,1,0
2,1247,77,58,0,1,0,0,0,0
2,1815,88,66,0,0,1,0,0,0
2,2187,76,51,0,1,0,0,1,0
2,2715,74,55,0,0,1,0,1,0
2,2855,89,52,0,0,1,0,1,0
2,2912,93,65,0,0,0,1,1,0
2,2940,59,79,0,1,0,0,0,0
1,319,94,38,0,0,1,0,1,1
1,910,87,66,0,0,1,0,1,0
1,1171,91,53,0,0,1,0,1,1
1,1301,87,62,0,0,0,1,1,0
1,1938,75,61,1,1,0,0,1,0
1,2201,74,69,0,0,1,0,1,0
1,2660,81,38,0,1,0,0,0,0
2,283,96,34,0,0,1,0,1,0
2,753,71,26,0,1,0,0,0,0
2,1158,93,34,0,1,0,0,0,0
2,1491,68,67,1,0,1,0,1,0
2,1566,75,35,0,1,0,0,1,0
2,1651,76,61,0,1,0,0,1,0
2,1821,78,47,0,1,0,0,0,0
2,2585,94,66,0,1,0,0,1,0
2,2605,88,69,0,0,1,0,0,0
1,29,85,43,0,0,1,0,1,0
1,168,75,70,0,0,1,0,0,0
1,696,87,59,0,0,1,0,1,0
1,1051,85,38,0,1,0,0,1,0
1,1843,92,55,0,0,0,1,1,0
2,137,92,61,0,0,0,1,0,0
2,625,87,50,0,0,1,0,1,0
2,795,88,63,0,1,0,0,1,1
2,915,91,61,0,1,0,0,1,0
2,1819,90,42,0,1,0,0,1,0
2,2196,79,41,0,1,0,0,0,0
2,2501,83,51,0,1,0,0,1,0
2,2693,86,58,0,1,0,0,1,0
2,3107,73,71,0,1,0,0,0,0
1,135,96,40,0,0,0,1,1,1
1,271,65,49,0,0,1,0,0,0
1,524,87,59,0,0,1,0,1,0
1,547,76,26,0,0,1,0,1,0
1,675,74,36,0,0,1,0,0,0
1,681,77,47,0,1,0,0,0,0
1,870,76,76,0,0,1,0,0,0
1,1140,75,62,0,0,1,0,0,0
1,1354,94,45,0,0,0,1,0,0
1,1481,67,66,0,1,0,0,1,0
1,1824,99,47,0,1,0,0,1,1
1,2153,74,22,0,0,1,0,0,0
1,2324,90,39,0,1,0,0,1,0
1,2517,78,48,0,0,1,0,0,0
2,124,80,62,0,1,0,0,0,0
2,703,96,44,0,1,0,0,1,0
2,773,76,58,0,0,1,0,0,0
2,990,87,70,0,1,0,0,1,0
2,2280,84,68,0,0,1,0,0,0
2,2542,80,38,0,0,1,0,1,0
2,2593,87,68,0,0,1,0,1,0
2,2705,89,70,0,1,0,0,1,0
2,2755,88,40,0,0,1,0,1,0
1,339,92,50,0,0,0,1,1,0
1,525,76,47,1,1,0,0,1,0
1,692,88,45,0,0,1,0,1,0
1,761,75,42,0,1,0,0,1,0
1,1184,86,50,0,1,0,0,1,0
1,1185,92,50,0,0,1,0,1,0
1,1376,92,56,0,0,0,1,1,0
1,1796,94,72,0,1,0,0,1,0
1,1832,86,51,0,0,0,1,1,0
1,2348,73,36,0,0,1,0,0,0
2,1353,94,30,0,1,0,0,1,1
2,1534,85,51,0,0,1,0,1,0
2,1728,78,55,0,0,1,0,0,0
2,1775,96,48,0,0,1,0,1,1
2,1836,80,64,0,1,0,0,0,0
2,1893,82,63,0,1,0,0,1,1
2,2717,81,30,1,1,0,0,0,0
2,2805,87,52,0,0,0,1,1,0
1,265,76,41,0,0,1,0,0,0
1,698,93,35,0,0,1,0,1,0
1,1219,80,26,0,1,0,0,0,0
1,2124,83,27,0,0,1,0,1,0
1,2420,75,47,0,0,1,0,0,0
1,2530,76,58,0,1,0,0,0,0
1,2631,92,45,0,0,0,1,1,0
2,220,67,41,1,1,0,0,0,0
2,734,82,53,0,1,0,0,0,0
2,1267,90,77,0,1,0,0,1,0
2,1514,92,66,0,1,0,0,1,0
2,1944,94,31,0,1,0,0,1,0
2,2359,89,68,0,1,0,0,1,0
2,2651,91,71,0,1,0,0,1,0
2,2685,89,37,0,0,0,1,1,0
1,270,90,59,0,1,0,0,1,1
1,516,90,65,0,1,0,0,0,0
1,637,91,60,0,1,0,0,1,0
1,694,87,67,0,1,0,0,1,0
1,828,88,50,0,1,0,0,1,1
1,1075,89,25,0,1,0,0,1,0
1,1418,86,30,0,1,0,0,0,0
1,1508,74,35,0,0,1,0,1,0
1,1707,44,36,0,1,0,0,0,0
1,1779,87,68,0,1,0,0,1,1
1,2042,92,44,0,0,0,1,1,0
1,2207,75,43,0,1,0,0,0,0
1,2750,75,64,1,1,0,0,0,0
2,206,87,62,0,0,0,1,0,0
2,406,77,24,0,1,0,0,1,0
2,808,83,68,0,1,0,0,1,0
2,893,87,65,0,1,0,0,1,1
2,1331,73,67,0,1,0,0,1,0
2,1461,90,38,0,0,1,0,1,0
2,2016,78,34,0,1,0,0,1,0
2,2167,70,49,0,1,0,0,0,0
2,2305,95,38,0,0,1,0,1,1
2,2450,89,56,0,1,0,0,0,0
1,173,93,59,0,0,1,0,1,0
1,907,87,77,0,1,0,0,1,0
1,996,93,37,0,0,1,0,0,0
1,998,90,61,0,1,0,0,0,0
1,1001,85,60,0,1,0,0,1,0
1,1033,87,39,0,0,1,0,1,0
1,1319,76,46,0,1,0,0,0,0
1,1454,94,64,0,1,0,0,1,0
1,1917,85,5,0,1,0,0,0,0
1,1990,88,52,0,0,1,0,1,0
1,2057,93,28,0,1,0,0,1,0
1,2060,96,46,0,0,1,0,1,0
1,2155,86,69,0,0,1,0,1,0
1,2382,90,43,0,0,0,1,1,0
1,2544,86,74,0,0,1,0,0,0
1,2548,89,41,0,0,1,0,1,1
2,105,94,55,0,0,1,0,1,1
2,414,88,71,0,0,1,0,1,1
2,513,78,49,0,0,1,0,1,0
2,578,79,38,0,1,0,0,0,0
2,641,78,46,0,1,0,0,1,0
2,789,80,59,0,0,1,0,0,0
2,797,92,39,0,0,0,1,1,0
2,948,72,47,0,0,1,0,0,0
2,984,77,78,0,1,0,0,1,0
2,1020,95,39,0,0,0,1,1,0
2,1235,78,62,0,1,0,0,0,0
2,1488,76,68,0,0,1,0,1,0
2,1804,94,45,0,0,0,1,1,1
2,2125,86,43,0,0,1,0,1,0
2,2129,95,58,0,0,1,0,1,1
2,2242,74,29,0,0,1,0,1,0
2,2297,93,60,0,0,0,1,1,0
2,2396,90,74,0,0,1,0,0,0
2,2525,70,54,0,1,0,0,0,0
2,2598,90,59,0,1,0,0,1,0
2,2655,71,44,0,1,0,0,1,0
1,412,88,61,0,0,1,0,0,0
1,482,86,47,0,1,0,0,0,0
1,580,95,50,0,0,0,1,1,0
1,642,79,34,0,1,0,0,0,0
1,810,83,49,0,1,0,0,1,0
1,1149,79,53,0,0,1,0,1,0
1,1364,77,32,0,1,0,0,0,0
1,1519,90,30,0,1,0,0,1,0
1,1739,82,79,0,1,0,0,1,0
1,2113,81,47,0,1,0,0,0,0
1,2336,94,51,0,0,1,0,1,0
1,2390,86,54,0,1,0,0,1,0
2,221,78,36,0,1,0,0,0,0
2,656,91,67,0,0,1,0,1,0
2,735,77,42,0,1,0,0,1,0
2,1008,77,69,0,0,1,0,0,0
2,1108,77,36,0,1,0,0,1,0
2,1278,74,48,0,1,0,0,0,0
2,1294,88,34,0,0,1,0,1,0
2,1297,91,67,0,1,0,0,1,1
2,1405,88,46,0,0,0,1,1,0
2,1580,90,64,0,1,0,0,1,0
2,1941,77,34,0,1,0,0,1,0
2,2001,70,65,0,0,1,0,1,0
2,2260,82,26,1,1,0,0,0,0
2,2311,94,43,0,0,0,1,1,0
2,2404,74,40,0,1,0,0,1,0
2,2470,89,65,0,0,1,0,1,1
2,2709,74,40,1,1,0,0,1,0
1,260,91,48,0,0,0,1,1,0
1,547,88,51,0,0,0,1,1,1
1,877,73,65,0,1,0,0,1,0
1,1399,81,67,0,0,1,0,0,0
1,1496,79,68,0,0,1,0,1,0
1,1571,88,57,0,1,0,0,1,1
1,2146,92,43,0,0,1,0,1,1
1,2357,88,39,0,0,1,0,1,0
2,193,89,60,0,0,0,1,0,0
2,470,76,66,0,1,0,0,0,0
2,561,88,74,0,1,0,0,1,0
2,638,79,43,0,0,1,0,0,0
2,655,71,56,0,1,0,0,0,0
2,1244,86,26,0,0,1,0,0,0
2,1249,87,35,0,1,0,0,1,0
2,1383,87,67,0,0,1,0,0,0
2,1432,86,66,0,0,1,0,1,0
2,1534,70,39,0,0,1,0,0,0
2,1797,85,57,0,0,1,0,1,1
2,1939,90,49,0,0,0,1,1,1
2,2180,77,67,0,0,1,0,1,0
2,2234,75,60,0,0,1,0,0,0
2,2366,80,40,0,0,1,0,1,0
2,2460,88,72,0,0,1,0,0,0
2,2533,90,29,0,0,1,0,1,0
2,2666,76,60,0,0,1,0,0,0
1,398,70,49,0,0,1,0,0,0
1,1012,76,63,0,1,0,0,0,0
1,1176,86,52,0,0,1,0,0,0
1,1203,92,65,0,0,1,0,1,0
1,1547,74,77,0,1,0,0,0,0
1,1585,85,44,0,0,1,0,1,0
1,1986,79,30,0,1,0,0,1,0
1,2118,76,61,0,1,0,0,0,0
1,2368,78,59,0,0,1,0,1,0
1,2537,83,51,0,1,0,0,0,0
2,577,92,69,0,1,0,0,1,0
2,702,90,34,0,0,1,0,0,0
2,811,79,58,0,1,0,0,1,0
2,1190,84,35,0,1,0,0,0,0
2,1281,83,67,1,0,1,0,0,0
2,1343,71,41,0,1,0,0,0,0
2,1712,78,64,0,1,0,0,0,0
2,2143,92,48,0,1,0,0,1,0
2,2181,83,46,0,0,1,0,1,1
2,2384,77,65,0,1,0,0,0,0
2,2554,85,52,0,0,1,0,1,1
1,247,88,46,0,0,0,1,0,0
1,412,88,52,0,0,1,0,0,0
1,569,74,76,0,0,1,0,0,0
1,755,90,50,0,0,0,1,1,0
1,844,92,45,0,0,0,1,1,0
1,934,90,37,0,0,1,0,1,1
1,1929,92,57,0,0,0,1,1,0
1,2075,89,17,1,1,0,0,0,0
1,2264,91,32,0,1,0,0,1,0
1,2673,88,43,0,0,0,1,0,0
2,524,79,73,0,0,1,0,1,0
2,715,87,53,0,1,0,0,0,0
2,853,94,41,0,0,0,1,1,1
2,1059,76,64,1,0,1,0,1,0
2,1174,88,45,0,1,0,0,0,0
2,1309,90,62,0,1,0,0,1,1
2,1644,75,50,0,0,1,0,0,0
2,1979,77,55,0,1,0,0,1,0
2,2267,91,51,0,0,0,1,1,0
2,2639,80,67,1,0,1,0,0,0
1,133,88,40,0,0,1,0,0,0
1,299,70,54,0,1,0,0,0,0
1,389,88,53,0,1,0,0,0,0
1,417,73,66,0,0,1,0,0,0
1,568,89,73,0,1,0,0,1,0
1,1006,86,44,0,1,0,0,0,0
1,1011,82,37,0,0,1,0,0,0
1,1180,90,34,0,0,1,0,1,0
1,2528,91,40,0,0,0,1,1,0
1,2836,89,65,0,1,0,0,0,0
2,565,78,34,1,1,0,0,0,0
2,789,79,68,0,1,0,0,1,0
2,1027,89,18,1,1,0,0,1,0
2,1168,85,28,0,0,1,0,1,0
2,1311,88,39,0,0,1,0,1,0
2,1613,76,21,0,1,0,0,1,0
2,1908,86,44,0,1,0,0,1,0
2,1964,88,55,0,1,0,0,0,0
2,2002,89,59,0,1,0,0,1,0
2,2125,83,62,0,0,1,0,1,0
2,2219,89,50,0,0,0,1,1,0
2,2445,77,52,0,1,0,0,1,0
2,2571,87,63,0,0,1,0,1,0
1,1068,94,54,0,1,0,0,1,0
1,1141,87,29,0,0,1,0,1,0
1,1729,77,31,0,0,1,0,1,0
2,618,92,73,0,1,0,0,1,0
2,815,91,39,0,0,1,0,0,0
2,1018,80,37,0,0,1,0,1,0
2,1217,73,53,0,1,0,0,0,0
2,1994,70,48,1,0,1,0,0,0
2,2410,69,59,1,0,1,0,1,0
2,2771,85,49,0,1,0,0,1,0
1,561,93,38,0,0,1,0,1,0
1,595,89,35,0,1,0,0,1,1
1,779,89,65,0,0,1,0,1,0
1,980,92,44,0,1,0,0,1,0
1,1391,73,50,0,1,0,0,1,0
1,1462,75,71,0,0,1,0,1,0
1,1499,81,57,0,0,1,0,1,1
1,1605,83,48,0,0,1,0,1,0
1,1799,90,54,0,0,0,1,1,0
1,1823,75,77,0,0,1,0,0,0
1,2025,70,53,0,0,1,0,0,0
1,2055,74,43,0,0,1,0,0,0
1,2545,91,58,0,0,0,1,1,0
1,2632,76,70,0,1,0,0,1,0
1,2854,80,45,0,1,0,0,1,0
1,3094,75,64,0,0,1,0,0,0
2,50,88,51,0,0,1,0,1,0
2,739,96,47,0,1,0,0,1,1
2,826,75,40,0,0,1,0,1,0
2,926,96,58,0,0,1,0,1,0
2,1076,81,49,0,1,0,0,1,0
2,1156,86,60,0,0,1,0,1,1
2,1611,75,32,1,1,0,0,1,0
2,1909,90,46,0,0,1,0,1,0
2,1918,94,53,0,0,0,1,1,0
2,2336,89,55,0,0,1,0,1,1
1,131,72,67,1,0,1,0,1,0
1,615,80,49,0,1,0,0,0,0
1,955,88,34,0,0,1,0,1,0
1,1264,75,26,0,0,1,0,0,0
1,2250,80,70,0,0,1,0,1,0
1,2666,96,58,0,1,0,0,1,0
1,2714,80,53,0,0,1,0,0,0
2,130,92,46,0,0,0,1,1,1
2,336,74,27,0,0,1,0,0,0
2,568,94,52,0,0,1,0,1,1
2,683,80,59,0,0,1,0,0,0
2,864,88,30,0,0,1,0,1,0
2,894,76,59,0,1,0,0,0,0
2,1473,82,48,0,1,0,0,1,0
2,1578,88,56,0,1,0,0,1,0
2,2362,78,36,0,0,1,0,0,0
2,2510,91,45,0,0,0,1,1,0
2,2577,78,77,0,1,0,0,0,0
2,2586,84,65,0,1,0,0,1,0
2,2618,92,54,0,0,0,1,0,0
2,2697,92,50,0,0,0,1,1,0
2,2825,99,52,0,0,1,0,1,1
1,722,88,52,0,0,0,1,1,0
1,841,78,39,0,1,0,0,1,0
1,993,83,51,0,0,1,0,1,0
1,1721,96,68,0,1,0,0,1,0
1,1726,86,37,0,1,0,0,0,0
1,1819,86,39,0,0,1,0,1,1
1,2003,87,72,0,0,1,0,1,0
1,2492,81,46,0,1,0,0,1,0
1,2552,82,49,0,1,0,0,1,0
2,178,90,44,0,0,0,1,1,0
2,405,89,33,0,1,0,0,0,0
2,486,85,41,0,0,1,0,1,0
2,518,79,38,0,1,0,0,1,0
2,610,91,56,0,0,0,1,1,0
2,776,75,35,0,0,1,0,0,0
2,816,87,34,0,0,1,0,1,0
2,897,83,41,0,0,1,0,1,0
2,1211,91,56,0,0,0,1,0,0
2,1310,89,55,0,1,0,0,1,1
2,1952,91,40,0,0,0,1,1,0
2,2132,90,74,0,1,0,0,1,0
2,2273,76,43,0,0,1,0,0,0
2,2427,73,57,0,1,0,0,1,0
2,2561,82,74,0,0,1,0,1,0
2,2713,77,51,0,1,0,0,0,0
1,140,81,51,0,1,0,0,1,1
1,352,82,45,0,1,0,0,1,0
1,463,74,41,0,1,0,0,0,0
1,551,80,50,0,0,1,0,0,0
1,613,72,30,0,0,1,0,0,0
1,1108,88,60,0,0,1,0,1,0
1,1439,88,60,0,0,0,1,1,0
1,1563,78,22,0,1,0,0,0,0
1,2259,71,45,1,1,0,0,1,0
1,2350,88,43,0,0,0,1,1,0
1,2549,94,56,0,0,0,1,1,0
2,92,90,88,1,0,1,0,1,0
2,293,92,60,0,1,0,0,1,0
2,426,62,77,0,1,0,0,0,0
2,560,88,51,0,0,0,1,1,0
2,639,80,74,0,0,1,0,0,0
2,1133,73,44,0,0,1,0,1,0
2,1422,87,52,0,0,0,1,0,0
2,1496,85,27,0,1,0,0,0,0
2,2342,87,49,0,0,1,0,1,0
2,2738,90,44,0,0,1,0,1,0
2,2925,88,36,0,0,1,0,1,1
1,198,87,65,0,1,0,0,1,0
1,364,75,43,0,1,0,0,1,0
1,531,93,50,0,1,0,0,1,0
1,771,80,41,0,1,0,0,1,0
1,968,88,45,0,0,0,1,1,0
1,1377,89,65,0,1,0,0,1,0
1,1885,76,48,0,0,1,0,0,0
1,1998,73,71,0,1,0,0,1,0
1,2102,84,67,0,1,0,0,0,0
1,2244,87,43,0,0,1,0,0,0
1,2375,90,31,0,0,1,0,1,1
1,2468,77,73,0,1,0,0,1,0
2,231,96,62,0,0,0,1,1,0
2,303,81,77,0,0,1,0,1,0
2,480,91,34,0,0,1,0,1,0
2,685,75,47,1,1,0,0,1,0
2,1618,91,68,0,1,0,0,1,0
2,1743,85,61,0,1,0,0,0,0
2,1745,80,62,0,1,0,0,1,0
2,1786,69,64,0,0,1,0,0,0
2,1995,91,51,0,0,0,1,1,0
2,2075,90,30,0,1,0,0,0,0
2,2362,81,54,1,1,0,0,1,0
2,2520,82,41,0,1,0,0,0,0
2,2585,87,43,0,1,0,0,1,0
2,2753,80,69,0,1,0,0,1,0
2,2758,88,35,0,1,0,0,1,0
2,2809,94,45,0,1,0,0,1,1
1,153,88,37,0,1,0,0,0,0
1,948,79,52,0,0,1,0,1,0
1,1034,79,42,0,1,0,0,1,0
1,1065,94,50,0,0,0,1,1,1
1,1305,82,36,0,1,0,0,0,0
1,1390,77,45,0,1,0,0,0,0
1,1583,73,28,0,1,0,0,0,0
1,1629,83,28,0,1,0,0,1,0
1,1660,91,50,0,1,0,0,1,0
1,1662,92,59,0,0,1,0,1,0
1,1716,92,50,0,1,0,0,1,0
1,1717,94,43,0,1,0,0,1,1
1,1845,72,64,0,0,1,0,1,0
1,2639,90,56,0,1,0,0,1,0
2,20,95,56,0,1,0,0,1,1
2,249,76,53,0,0,1,0,1,1
2,409,92,38,0,0,1,0,1,0
2,412,93,39,0,0,1,0,1,0
2,488,78,48,0,0,1,0,1,0
2,661,82,53,0,0,1,0,0,0
2,1258,81,52,0,0,1,0,1,0
2,1447,89,48,0,0,0,1,0,0
2,1727,85,52,0,0,0,1,1,0
2,2380,82,63,0,0,1,0,0,0
2,2472,80,62,1,0,1,0,1,0
1,269,90,39,0,1,0,0,1,0
1,455,77,58,0,1,0,0,1,0
1,831,93,57,0,0,1,0,1,1
1,1168,72,42,0,0,1,0,0,0
1,1357,75,18,0,0,1,0,0,0
1,1798,88,63,0,0,1,0,0,0
1,2014,85,63,0,1,0,0,1,0
1,2204,79,60,0,0,1,0,1,0
1,2434,92,65,0,1,0,0,1,0
1,2791,89,60,0,0,0,1,1,0
2,214,73,79,0,1,0,0,1,0
2,1056,82,72,1,0,1,0,1,0
2,1143,71,71,0,0,1,0,0,0
2,1440,92,52,0,0,0,1,1,0
2,2069,72,65,0,1,0,0,0,0
2,2824,89,44,0,0,0,1,1,0
1,47,68,87,0,1,0,0,0,0
1,251,77,63,0,0,1,0,0,0
1,262,87,41,0,0,0,1,1,0
1,1009,72,55,0,0,1,0,0,0
1,1034,92,58,0,0,0,1,0,0
1,1172,94,53,0,0,0,1,1,1
1,1389,82,58,0,1,0,0,0,0
1,2387,75,45,0,1,0,0,1,0
2,86,88,32,0,1,0,0,1,0
2,176,82,69,1,1,0,0,0,0
2,272,75,60,0,0,1,0,0,0
2,1040,90,35,0,0,1,0,1,0
2,1105,79,75,0,0,1,0,0,0
2,1285,75,37,1,1,0,0,1,0
2,1555,74,48,0,1,0,0,1,1
2,2402,89,49,0,1,0,0,1,0
2,2613,88,58,0,1,0,0,1,1
2,2805,87,29,0,0,1,0,1,0
1,766,92,70,0,1,0,0,1,0
1,816,80,45,0,1,0,0,0,0
1,910,91,53,0,0,1,0,1,0
1,1131,71,52,0,1,0,0,1,0
1,1176,77,75,0,0,1,0,1,0
1,1276,72,48,0,1,0,0,1,0
1,1494,88,44,0,0,0,1,1,0
1,1693,86,38,0,0,1,0,1,0
1,1742,95,30,0,1,0,0,1,0
1,1955,91,70,0,0,1,0,1,0
1,2010,70,31,0,1,0,0,1,0
1,2221,73,50,0,0,1,0,0,0
1,2505,79,27,0,1,0,0,1,0
1,2682,85,53,0,1,0,0,0,0
2,814,86,48,0,0,1,0,1,0
2,1010,82,69,0,0,1,0,0,0
2,1155,89,53,0,0,1,0,1,0
2,1157,82,48,0,1,0,0,0,0
2,1193,91,52,0,1,0,0,1,0
2,1515,88,65,0,0,1,0,0,0
2,1518,93,68,0,1,0,0,1,0
2,1546,81,24,0,1,0,0,1,0
2,1748,79,33,0,0,1,0,0,0
2,2070,88,58,0,1,0,0,1,0
2,2073,78,54,0,1,0,0,0,0
2,2144,71,52,0,1,0,0,0,0
2,2411,73,25,0,1,0,0,1,0
1,292,87,25,0,0,1,0,0,0
1,404,76,48,0,1,0,0,1,0
1,707,64,30,1,1,0,0,1,0
1,962,90,41,0,0,0,1,1,0
1,1006,89,32,0,1,0,0,0,0
1,1174,77,39,0,1,0,0,1,0
1,1375,90,40,0,0,1,0,1,0
1,1574,74,39,0,1,0,0,0,0
1,1625,89,63,0,1,0,0,1,0
1,1793,77,30,0,1,0,0,0,0
1,1828,85,62,0,0,1,0,0,0
1,1843,73,39,0,1,0,0,0,0
1,1945,89,81,0,1,0,0,0,0
1,2240,88,40,0,1,0,0,1,1
1,2436,89,62,0,0,1,0,1,0
1,2465,87,85,0,0,1,0,1,1
2,267,70,38,1,1,0,0,1,0
2,441,85,73,0,1,0,0,0,0
2,487,68,45,0,0,1,0,1,0
2,878,97,53,0,0,1,0,1,1
2,1145,89,19,1,1,0,0,0,0
2,1216,89,70,0,1,0,0,1,1
2,1670,92,60,0,0,1,0,1,0
2,1995,88,42,0,1,0,0,1,0
2,2019,85,49,0,1,0,0,1,1
2,2369,98,61,0,0,1,0,1,0
2,2395,92,39,0,1,0,0,1,0
2,2599,88,61,0,1,0,0,1,0
2,2616,86,65,0,0,1,0,1,0
2,2650,90,36,0,1,0,0,1,0
2,2772,80,35,0,1,0,0,1,0
1,56,93,54,0,1,0,0,1,0
1,86,77,69,0,1,0,0,0,0
1,524,86,49,0,1,0,0,1,0
1,761,76,27,0,1,0,0,0,0
1,1556,94,44,0,1,0,0,1,0
1,1636,69,49,0,1,0,0,0,0
1,1638,88,63,0,0,1,0,1,1
1,2049,73,49,0,0,1,0,1,0
1,2619,89,60,0,1,0,0,1,0
1,2620,92,33,0,1,0,0,1,0
1,2719,90,60,0,0,0,1,1,0
2,98,78,53,0,1,0,0,1,0
2,250,81,52,0,0,1,0,1,0
2,1016,73,70,0,1,0,0,0,0
2,1135,73,33,0,1,0,0,1,0
