period,time,x,y,freeKick,rightFoot,leftFoot,head,opportunity,goal
1,911,82,45,0,1,0,0,0,0
1,969,93,46,0,1,0,0,1,0
1,1079,87,44,0,1,0,0,1,0
1,1181,81,66,0,1,0,0,1,0
1,1884,73,63,0,1,0,0,0,0
1,1934,87,66,0,1,0,0,1,0
1,1965,92,52,0,0,0,1,1,0
1,2515,75,32,0,0,1,0,0,0
1,2675,89,39,0,0,0,1,0,0
2,101,87,61,0,0,1,0,1,1
2,319,73,74,0,0,1,0,0,0
2,399,79,78,0,1,0,0,1,0
2,967,90,44,0,0,1,0,1,0
2,971,89,48,0,0,1,0,1,0
2,1103,78,70,0,1,0,0,0,0
2,1117,76,45,0,0,1,0,1,0
2,1172,83,52,0,0,1,0,0,0
2,1924,94,63,0,1,0,0,1,0
2,1955,91,36,0,0,0,1,1,0
2,2154,84,36,0,0,1,0,1,0
2,2322,82,64,0,0,1,0,0,0
2,2546,87,57,0,1,0,0,1,0
2,2723,96,48,0,0,0,1,1,0
2,3077,83,36,1,1,0,0,1,0
1,1107,94,50,0,0,0,1,1,0
1,1689,71,77,0,1,0,0,1,0
1,2241,88,50,0,0,0,1,1,0
1,2315,93,53,0,0,0,1,1,1
1,2557,78,54,0,0,1,0,1,0
1,2565,89,58,0,0,1,0,1,0
1,2620,77,44,0,0,1,0,1,0
2,416,84,27,0,1,0,0,1,0
2,1071,94,31,0,1,0,0,1,0
2,1478,82,47,0,0,1,0,1,0
2,1755,87,25,0,1,0,0,1,0
2,1831,69,73,0,1,0,0,0,0
2,2243,84,40,0,1,0,0,1,0
2,2519,83,26,0,1,0,0,1,0
2,2624,71,42,0,0,1,0,0,0
2,2755,87,30,0,1,0,0,0,0
2,2791,72,22,0,0,1,0,0,0
2,2795,91,38,0,1,0,0,1,0
2,2797,91,47,0,1,0,0,1,1
2,2888,85,41,0,0,0,1,1,0
1,662,76,66,0,1,0,0,1,1
1,936,79,55,0,1,0,0,0,0
1,953,91,66,0,1,0,0,1,0
1,1318,80,40,0,1,0,0,0,0
1,1385,75,60,0,1,0,0,1,0
1,1744,75,45,0,1,0,0,1,0
1,1820,81,21,1,1,0,0,1,0
1,1853,86,30,0,0,1,0,1,0
1,1885,80,22,0,1,0,0,0,0
1,1936,82,28,0,1,0,0,1,0
1,2394,75,44,0,1,0,0,1,0
1,2421,81,57,0,1,0,0,0,0
1,2821,89,65,0,1,0,0,1,1
2,116,70,53,0,1,0,0,1,0
2,179,94,47,0,0,1,0,1,0
2,233,90,57,0,1,0,0,1,1
2,483,96,47,0,0,0,1,1,0
2,605,84,54,0,1,0,0,1,0
2,1196,83,55,0,0,1,0,1,0
2,1273,96,60,0,1,0,0,1,0
2,1547,87,57,0,0,0,1,1,1
2,1649,93,45,0,0,0,1,1,0
2,1733,85,52,0,1,0,0,1,0
2,2055,80,28,0,1,0,0,1,0
2,2198,85,61,0,1,0,0,1,0
2,2389,91,52,0,0,0,1,1,0
2,2497,91,38,0,0,0,1,1,1
2,2970,89,50,0,1,0,0,1,1
1,142,87,40,0,1,0,0,1,0
1,274,85,63,0,0,1,0,0,0
1,537,91,54,0,0,1,0,1,0
1,540,82,53,0,0,1,0,0,0
1,677,79,58,0,1,0,0,1,1
1,952,73,59,1,1,0,0,1,0
1,954,96,61,0,1,0,0,1,0
1,970,76,68,0,1,0,0,1,0
1,1044,89,68,0,1,0,0,1,0
1,1275,91,29,0,0,0,1,0,0
1,1552,89,57,0,0,0,1,1,0
1,1870,87,68,0,1,0,0,1,0
1,1873,79,60,0,1,0,0,1,0
1,2340,81,24,0,1,0,0,0,0
1,2342,77,38,0,0,1,0,1,0
1,2345,90,38,0,0,1,0,1,1
1,2408,91,66,0,1,0,0,1,0
1,2586,95,40,0,1,0,0,1,0
1,2701,70,60,0,0,1,0,1,0
2,114,89,63,0,0,0,1,1,0
2,195,71,34,1,1,0,0,0,0
2,443,89,64,0,0,1,0,0,0
2,460,93,42,0,0,0,1,1,1
2,598,89,57,0,1,0,0,1,0
2,1068,92,38,0,1,0,0,1,0
2,1693,91,58,0,1,0,0,1,1
2,2010,69,28,0,1,0,0,1,0
2,2093,88,38,0,1,0,0,1,0
2,2253,92,56,0,0,0,1,1,0
2,2309,76,52,0,0,1,0,1,0
2,2427,86,67,0,0,1,0,0,0
2,2595,91,43,0,0,0,1,1,0
2,2664,90,38,0,1,0,0,1,1
2,2788,76,35,1,1,0,0,1,0
2,2871,93,45,0,0,1,0,1,1
2,2989,90,68,0,1,0,0,1,1
1,332,89,37,0,0,1,0,1,0
1,801,86,64,0,0,1,0,0,0
1,1105,80,58,0,0,1,0,0,0
1,1184,90,49,0,0,1,0,0,0
1,1638,92,41,0,0,1,0,1,0
1,1641,90,41,0,0,1,0,1,1
1,1775,76,34,0,0,1,0,0,0
1,1969,88,50,0,0,1,0,1,1
1,2844,87,47,0,0,1,0,0,0
2,490,76,51,0,0,1,0,1,0
2,934,79,36,0,1,0,0,0,0
2,1831,91,47,0,0,0,1,1,0
2,1936,94,47,0,0,0,1,1,1
2,2909,89,41,0,1,0,0,0,0
1,139,50,15,1,0,1,0,0,0
1,377,80,77,0,0,1,0,1,0
1,836,74,49,0,0,1,0,0,0
1,1338,90,46,0,0,1,0,1,0
1,1637,91,39,0,1,0,0,1,0
1,2284,84,68,0,1,0,0,1,0
1,2484,82,41,0,0,1,0,1,0
1,2521,87,64,0,0,0,1,1,0
1,2567,96,68,0,1,0,0,1,0
1,2766,87,29,0,0,1,0,1,0
1,2768,89,48,0,0,1,0,1,0
2,637,75,39,0,0,1,0,1,0
2,1638,93,36,0,0,1,0,1,0
2,1666,90,55,0,0,0,1,1,1
2,1770,89,29,0,0,1,0,1,1
2,2270,94,39,0,1,0,0,1,0
2,2592,87,66,0,0,1,0,1,0
2,2670,77,46,0,0,1,0,1,0
2,2830,83,36,0,0,1,0,1,0
2,2874,81,70,0,0,1,0,1,0
1,599,77,44,0,1,0,0,0,0
1,996,81,49,0,1,0,0,0,0
1,1444,91,27,0,0,1,0,1,0
1,1533,88,68,0,0,1,0,1,0
1,1979,91,32,0,0,1,0,1,0
1,2145,96,59,0,1,0,0,0,0
1,2332,96,41,0,0,0,1,1,0
1,2414,67,56,0,1,0,0,0,0
2,807,76,55,0,0,1,0,0,0
2,1186,90,70,0,0,1,0,1,0
2,1607,78,56,0,1,0,0,1,0
2,1679,75,68,0,1,0,0,1,0
2,1937,78,56,0,0,1,0,0,0
2,2431,93,48,0,0,0,1,1,1
1,165,76,29,0,1,0,0,1,0
1,236,94,60,0,0,0,1,1,0
1,805,67,57,0,1,0,0,1,0
1,1005,76,53,1,0,1,0,1,0
1,1223,90,37,0,0,1,0,1,0
1,1329,98,51,0,1,0,0,1,0
1,1435,72,47,0,1,0,0,1,0
1,1587,75,27,1,1,0,0,0,0
1,1691,96,46,0,1,0,0,1,0
1,2384,79,22,0,1,0,0,1,0
1,2512,94,49,0,0,0,1,1,0
1,2542,87,47,0,1,0,0,1,0
2,99,69,62,0,1,0,0,0,0
2,256,91,51,0,0,0,1,1,0
2,342,84,32,0,0,1,0,1,0
2,385,81,27,0,1,0,0,1,0
2,553,79,58,0,0,1,0,0,0
2,661,88,40,0,0,0,1,1,0
2,846,88,58,0,1,0,0,1,0
2,1129,69,52,0,1,0,0,0,0
2,1351,82,55,0,0,1,0,1,0
2,1569,88,66,0,0,1,0,1,0
2,1650,80,78,0,1,0,0,1,0
2,1767,78,60,0,0,1,0,0,0
2,2087,81,27,0,1,0,0,1,0
2,2388,86,45,0,1,0,0,1,1
2,2904,98,68,0,1,0,0,1,0
1,916,79,61,0,0,1,0,1,1
1,1198,96,61,0,1,0,0,1,0
1,1811,73,64,0,0,1,0,1,0
1,1967,83,39,0,1,0,0,1,0
1,2022,95,66,0,1,0,0,1,0
1,2291,89,65,0,0,1,0,1,0
1,2339,95,56,0,0,0,1,1,0
1,2556,88,25,0,1,0,0,0,0
1,2647,93,47,0,1,0,0,1,0
1,2782,93,70,0,1,0,0,0,0
1,2833,76,33,0,1,0,0,0,0
2,340,88,51,0,1,0,0,1,0
2,603,94,43,0,0,0,1,0,0
2,1022,95,52,0,0,1,0,1,1
2,1209,77,55,0,1,0,0,0,0
2,2555,88,67,0,1,0,0,1,0
2,2648,94,44,0,0,0,1,1,0
2,2862,84,61,0,1,0,0,1,0
1,50,92,41,0,0,0,1,1,0
1,579,89,54,0,1,0,0,1,0
1,739,86,44,0,1,0,0,0,0
1,1004,76,27,0,1,0,0,1,0
1,1268,94,57,0,0,0,1,1,0
1,1321,89,48,0,1,0,0,1,0
1,1892,78,81,0,1,0,0,0,0
1,1963,72,53,0,1,0,0,1,0
1,2177,83,73,0,1,0,0,0,0
1,2207,94,32,0,0,1,0,0,0
1,2529,80,59,0,1,0,0,0,0
1,2632,83,76,0,0,1,0,0,0
1,2680,77,22,0,1,0,0,0,0
2,201,96,51,0,1,0,0,1,1
2,513,73,30,0,1,0,0,0,0
2,518,82,63,0,0,1,0,1,0
2,604,92,43,0,1,0,0,1,1
2,818,91,44,0,0,0,1,1,0
2,1294,81,62,0,0,1,0,1,0
2,1409,73,60,0,0,1,0,0,0
2,1818,91,43,0,1,0,0,1,0
2,1823,82,71,0,0,1,0,1,0
2,2016,74,56,1,0,1,0,0,0
2,2143,91,60,0,0,0,1,1,0
2,2347,81,18,0,1,0,0,1,0
2,2408,77,45,0,1,0,0,1,0
2,2536,87,30,0,1,0,0,1,0
2,2584,82,37,0,1,0,0,1,0
2,2649,73,46,0,1,0,0,0,0
2,2760,82,33,0,1,0,0,1,0
2,2911,74,34,0,0,1,0,1,0
1,238,86,59,0,0,1,0,1,1
1,678,89,41,0,0,1,0,1,1
1,931,91,66,0,1,0,0,1,0
1,1191,74,45,0,1,0,0,0,0
1,1416,90,67,0,1,0,0,1,1
1,1651,95,66,0,0,0,1,1,0
1,1698,90,40,0,1,0,0,1,0
1,1777,89,33,0,0,1,0,1,0
1,2158,81,71,0,1,0,0,0,0
1,2185,80,35,0,1,0,0,1,0
1,2544,76,66,0,1,0,0,0,0
1,2846,87,44,0,1,0,0,1,1
2,305,89,54,0,0,0,1,1,0
2,621,91,36,0,0,1,0,1,0
2,623,93,47,0,1,0,0,1,1
2,1032,82,35,0,0,1,0,1,0
2,1160,85,52,0,0,1,0,0,0
2,1296,83,44,0,0,1,0,1,0
2,1357,81,26,0,0,1,0,1,0
2,1592,96,65,0,1,0,0,1,0
2,1675,74,26,0,1,0,0,1,0
2,1955,82,50,0,1,0,0,0,0
2,1972,91,59,0,0,1,0,1,0
2,2778,80,21,0,1,0,0,0,0
1,259,86,57,0,1,0,0,1,0
1,585,89,56,0,0,0,1,1,1
1,693,88,50,0,0,0,1,0,0
1,1049,89,41,0,0,0,1,0,0
1,1202,87,44,0,1,0,0,1,0
1,1525,74,23,0,0,1,0,0,0
1,1560,91,37,0,0,1,0,1,0
1,1750,75,64,0,1,0,0,1,0
1,2304,89,43,0,1,0,0,1,0
1,2629,73,57,0,1,0,0,0,0
1,2688,81,28,0,0,1,0,1,0
1,2772,89,38,0,0,1,0,1,0
1,2795,81,35,0,1,0,0,1,1
2,215,95,28,0,0,1,0,0,0
2,1030,72,63,1,1,0,0,0,0
2,1162,71,48,1,1,0,0,1,0
2,1687,96,62,0,1,0,0,1,0
2,1935,89,37,0,1,0,0,1,0
2,2023,82,24,0,0,1,0,1,0
2,2356,69,41,0,1,0,0,0,0
2,2401,74,31,0,1,0,0,1,0
2,2485,94,37,0,1,0,0,0,0
1,436,80,50,0,0,1,0,0,0
1,513,77,41,0,0,1,0,1,0
1,1014,89,40,0,0,1,0,1,0
1,1080,92,56,0,0,1,0,1,0
1,1432,91,37,0,1,0,0,1,0
1,1541,91,41,0,0,0,1,1,0
1,1633,79,46,0,1,0,0,0,0
1,1847,83,65,0,1,0,0,0,0
1,2013,87,40,0,0,1,0,1,0
1,2589,86,57,0,1,0,0,1,0
1,2591,92,56,0,0,1,0,0,0
1,2619,89,30,0,0,0,1,1,0
2,180,71,59,0,1,0,0,0,0
2,342,91,33,0,0,1,0,1,1
2,517,81,37,0,0,1,0,0,0
2,677,85,50,0,0,1,0,1,0
2,1096,90,58,0,1,0,0,1,0
2,1227,72,54,0,1,0,0,0,0
2,1355,81,51,0,0,1,0,1,0
2,1567,86,45,0,0,0,1,1,0
2,2246,92,40,0,1,0,0,1,0
2,2536,84,35,0,0,1,0,0,0
2,2841,86,41,0,1,0,0,1,0
1,284,86,32,0,1,0,0,1,0
1,325,90,23,0,1,0,0,1,0
1,435,85,49,0,0,0,1,1,0
1,1055,73,15,0,1,0,0,1,0
1,1130,82,69,0,1,0,0,0,0
1,1217,74,18,0,0,1,0,0,0
1,1283,95,36,0,0,1,0,1,1
1,1570,86,31,0,0,1,0,1,0
1,2379,78,39,0,0,1,0,1,0
1,2433,88,28,0,1,0,0,1,0
1,2693,94,60,0,1,0,0,1,0
2,333,90,63,0,1,0,0,1,0
2,335,92,37,0,0,1,0,1,1
2,403,89,46,0,0,1,0,1,0
2,578,89,57,0,0,0,1,1,0
2,725,88,39,0,0,1,0,1,1
2,901,87,50,0,0,1,0,1,0
2,1109,87,62,0,0,1,0,1,0
2,1205,90,72,0,1,0,0,1,0
2,1576,74,34,0,1,0,0,1,0
2,1892,89,50,0,1,0,0,1,0
2,2407,91,40,0,0,1,0,1,0
2,2601,73,50,0,0,1,0,1,0
1,360,73,35,1,1,0,0,1,0
1,363,92,42,0,0,0,1,1,1
1,1101,87,60,0,0,0,1,1,0
1,2044,85,54,0,0,1,0,1,0
1,2454,98,62,0,1,0,0,1,0
1,2478,96,45,0,0,0,1,1,0
2,136,81,75,0,0,1,0,0,0
2,364,93,39,0,0,0,1,1,1
2,499,72,25,0,0,1,0,0,0
2,689,97,58,0,1,0,0,1,0
2,1447,94,39,0,0,1,0,1,0
2,1527,90,29,0,1,0,0,0,0
2,1585,89,41,0,0,1,0,1,0
2,1877,75,48,0,0,1,0,0,0
2,2069,95,55,0,0,0,1,1,0
1,36,94,29,0,0,1,0,1,0
1,209,87,48,0,0,0,1,1,0
1,594,96,44,0,1,0,0,1,0
1,1013,79,35,0,1,0,0,1,0
1,1838,89,55,0,0,0,1,1,0
1,2399,83,36,0,0,1,0,0,0
1,2674,86,70,0,0,1,0,0,0
2,280,79,41,0,1,0,0,1,0
2,410,92,37,0,0,0,1,1,0
2,459,71,46,0,0,1,0,0,0
2,1406,75,70,0,1,0,0,1,0
2,1536,75,69,0,0,1,0,0,0
2,1585,74,43,0,1,0,0,1,0
2,1683,90,64,0,1,0,0,1,0
2,1687,97,42,0,1,0,0,1,1
2,1880,82,49,0,1,0,0,0,0
2,2208,80,46,0,1,0,0,1,0
2,2447,72,60,0,1,0,0,1,0
2,2593,78,33,0,0,1,0,1,0
2,2687,88,37,0,0,0,1,1,0
2,2819,75,61,0,1,0,0,1,0
2,2853,87,31,0,1,0,0,1,0
1,253,91,34,0,0,0,1,1,0
1,1837,88,55,0,1,0,0,1,1
1,2004,96,44,0,0,0,1,1,0
1,2111,94,47,0,0,0,1,1,0
1,2115,95,51,0,0,1,0,1,0
1,2348,92,46,0,0,0,1,1,0
1,2553,82,38,0,0,1,0,1,1
1,2957,94,42,0,0,0,1,1,0
2,139,87,74,0,1,0,0,0,0
2,410,82,44,0,1,0,0,1,0
2,587,90,35,0,1,0,0,1,0
2,1877,86,43,0,1,0,0,0,0
2,1925,89,32,0,0,1,0,1,0
2,2064,80,60,1,1,0,0,1,0
2,2207,82,44,0,0,1,0,0,0
2,2358,80,78,0,0,1,0,0,0
2,2708,95,54,0,1,0,0,1,0
2,2796,82,38,0,1,0,0,0,0
2,3028,88,37,0,1,0,0,0,0
2,3066,93,30,0,1,0,0,1,1
1,175,71,53,0,1,0,0,1,0
1,456,92,33,0,1,0,0,1,0
1,516,87,41,0,1,0,0,1,0
1,1050,92,45,0,1,0,0,1,1
1,1297,90,48,0,1,0,0,1,0
1,1720,85,14,0,1,0,0,1,1
1,2094,65,50,0,1,0,0,1,0
1,2163,71,47,0,1,0,0,1,0
1,2553,65,59,0,1,0,0,0,0
1,2625,70,72,0,1,0,0,0,0
2,55,73,36,0,1,0,0,0,0
2,684,90,49,0,0,1,0,1,0
2,787,73,49,0,1,0,0,1,0
2,961,89,48,0,1,0,0,0,0
2,1166,91,58,0,1,0,0,1,0
2,1313,89,42,0,0,0,1,0,0
2,1453,89,29,0,0,1,0,0,0
2,1894,75,27,0,1,0,0,0,0
2,2591,77,59,0,0,1,0,0,0
2,2594,80,30,0,0,1,0,1,0
1,895,96,40,0,0,1,0,1,0
1,1581,90,62,0,0,1,0,1,0
1,1869,90,32,0,1,0,0,1,0
1,2379,77,45,0,1,0,0,0,0
1,2508,89,46,0,1,0,0,1,0
2,246,89,58,0,0,1,0,1,1
2,635,90,54,0,1,0,0,1,0
2,713,77,42,0,0,1,0,0,0
2,759,96,46,0,0,0,1,1,1
2,1034,87,44,0,0,1,0,1,0
2,1260,90,50,0,0,0,1,1,0
2,1639,77,57,1,0,1,0,1,0
2,1775,89,59,0,1,0,0,1,1
2,2527,78,41,0,1,0,0,1,0
2,2696,88,46,0,0,0,1,1,0
2,2799,72,44,1,1,0,0,0,0
1,637,73,59,0,1,0,0,1,0
1,708,67,48,1,1,0,0,1,0
1,982,80,63,0,0,1,0,0,0
1,1140,70,54,0,1,0,0,1,0
1,1189,69,89,0,1,0,0,1,0
1,1642,85,54,0,1,0,0,0,0
1,2163,93,51,0,0,0,1,0,0
1,2178,93,36,0,1,0,0,1,0
1,2217,80,19,0,1,0,0,0,0
1,2418,89,68,0,0,1,0,0,0
1,2453,94,48,0,0,0,1,0,0
1,2456,92,45,0,0,1,0,1,0
2,528,87,35,0,1,0,0,1,0
2,574,89,52,0,0,1,0,1,0
2,580,91,70,0,1,0,0,0,0
2,1152,84,58,0,1,0,0,1,0
2,1535,93,43,0,1,0,0,0,0
2,1655,93,33,0,0,1,0,1,0
2,1795,75,59,0,1,0,0,0,0
2,1907,94,51,0,1,0,0,1,0
2,2000,91,47,0,0,0,1,1,0
2,2016,72,57,0,0,1,0,0,0
2,2147,90,38,0,0,1,0,1,1
2,2332,74,58,0,1,0,0,0,0
2,2674,88,64,0,1,0,0,1,0
1,913,82,50,0,1,0,0,1,1
1,2187,88,46,0,0,0,1,1,0
2,625,95,38,0,0,1,0,1,0
2,694,82,60,0,0,1,0,0,0
2,906,88,35,0,0,1,0,1,0
2,1233,92,40,0,0,0,1,1,0
2,1288,85,57,0,1,0,0,1,0
2,1558,89,28,0,1,0,0,0,0
2,1664,79,63,0,1,0,0,0,0
2,1724,85,44,0,1,0,0,0,0
2,2030,84,40,0,0,1,0,0,0
2,2119,69,30,0,1,0,0,1,0
2,2153,78,42,0,1,0,0,0,0
2,2255,86,58,0,0,0,1,1,0
2,2323,83,44,0,1,0,0,1,0
2,2376,89,61,0,0,0,1,1,0
2,2987,92,59,0,1,0,0,0,0
2,3016,85,43,0,1,0,0,0,0
2,3039,67,32,0,0,1,0,1,0
1,197,74,44,0,0,1,0,1,0
1,389,93,29,0,0,1,0,1,0
1,392,88,66,0,0,1,0,1,0
1,511,75,41,0,0,1,0,1,0
1,584,91,36,0,0,1,0,1,1
1,696,82,39,0,0,1,0,1,0
1,732,89,44,0,1,0,0,1,1
1,880,74,58,0,1,0,0,1,1
1,1540,92,52,0,0,0,1,1,0
1,1972,89,45,0,0,0,1,0,0
1,2396,82,65,1,0,1,0,1,0
1,2446,92,56,0,0,0,1,1,0
1,2603,75,56,0,0,1,0,1,0
2,13,74,54,0,0,1,0,0,0
2,117,93,40,0,0,0,1,1,0
2,233,88,69,0,1,0,0,1,0
2,385,69,48,1,1,0,0,0,0
2,607,74,36,0,1,0,0,1,0
2,1138,97,49,0,0,1,0,1,1
2,1474,72,40,0,1,0,0,0,0
2,2348,89,65,0,1,0,0,1,0
2,2475,93,49,0,0,1,0,1,0
2,2765,96,49,0,1,0,0,1,1
1,104,75,53,0,1,0,0,1,0
1,469,95,52,0,0,0,1,1,0
1,665,88,45,0,1,0,0,1,0
1,729,79,66,0,1,0,0,1,0
1,769,85,73,0,0,1,0,0,0
1,937,76,46,0,0,1,0,1,0
1,942,75,34,0,1,0,0,0,0
1,1039,80,50,0,1,0,0,0,0
1,1081,80,67,0,0,1,0,1,0
1,1085,96,55,0,0,0,1,1,0
1,1694,93,30,0,0,0,1,0,0
1,1771,67,41,0,0,1,0,0,0
1,1875,86,38,0,1,0,0,1,0
1,2185,85,72,0,0,1,0,1,0
1,2358,94,52,0,0,0,1,1,0
2,182,80,28,0,1,0,0,1,0
2,484,90,45,0,0,1,0,1,0
2,548,89,40,0,0,0,1,1,1
2,1362,74,48,0,1,0,0,0,0
2,1389,76,51,0,0,1,0,0,0
2,1769,84,56,0,1,0,0,1,0
2,1814,82,43,0,1,0,0,1,0
2,2180,85,48,0,0,1,0,0,0
2,2461,72,42,0,0,1,0,1,0
2,2643,88,42,0,1,0,0,1,0
2,2652,89,61,0,0,1,0,0,0
2,2927,71,32,1,1,0,0,1,0
1,1310,90,37,0,0,1,0,1,0
1,1612,73,36,0,1,0,0,1,0
1,1685,71,43,0,1,0,0,1,0
1,2349,82,66,0,1,0,0,0,0
1,2390,91,30,0,0,1,0,1,0
1,2465,73,29,0,0,1,0,0,0
1,2467,73,42,0,1,0,0,1,0
2,31,94,32,0,1,0,0,1,1
2,116,88,28,0,1,0,0,0,0
2,285,80,33,0,0,1,0,0,0
2,478,87,63,0,1,0,0,1,0
2,1104,94,58,0,0,0,1,1,1
2,1278,97,50,0,0,1,0,1,1
2,1657,84,71,0,1,0,0,1,0
2,1692,97,48,0,0,0,1,1,1
2,2238,89,39,0,0,0,1,1,0
2,2591,90,57,0,0,0,1,1,0
2,3446,89,70,0,1,0,0,0,0
1,672,74,57,0,0,1,0,1,0
1,1018,82,28,0,1,0,0,1,0
1,1285,87,29,0,1,0,0,0,0
1,1886,89,44,0,0,1,0,1,0
1,2123,77,65,0,0,1,0,1,0
1,2151,82,60,0,1,0,0,1,0
1,2317,72,48,0,1,0,0,0,0
1,2642,74,28,0,1,0,0,1,1
2,1444,80,49,0,1,0,0,0,0
2,1513,83,24,0,1,0,0,0,0
2,1682,91,40,0,0,0,1,1,0
2,1900,73,54,0,1,0,0,0,0
2,2063,75,27,0,0,1,0,0,0
2,2810,86,64,0,0,0,1,1,0
2,2831,79,51,0,0,1,0,1,0
1,92,94,68,0,1,0,0,1,0
1,258,81,53,0,1,0,0,1,0
1,532,69,53,1,1,0,0,0,0
1,575,85,70,0,0,1,0,1,0
1,1075,82,45,0,1,0,0,1,0
1,1087,85,33,0,0,1,0,1,1
1,1661,69,40,0,0,1,0,0,0
1,2746,90,35,0,1,0,0,1,0
2,582,77,31,0,1,0,0,1,0
2,1145,93,67,0,1,0,0,1,1
2,1326,91,39,0,0,1,0,1,0
2,1352,95,61,0,1,0,0,1,0
2,1412,93,53,0,0,0,1,1,0
2,1735,95,53,0,1,0,0,1,1
1,119,90,69,0,0,0,1,1,0
1,286,76,76,0,0,1,0,1,0
1,642,84,25,0,0,1,0,0,0
1,722,97,40,0,0,0,1,1,0
1,796,74,59,0,0,1,0,1,0
1,937,77,69,0,0,1,0,1,0
1,1126,71,62,0,1,0,0,0,0
1,1218,90,67,0,0,0,1,1,0
1,1509,87,32,0,1,0,0,1,0
1,1686,79,67,0,0,1,0,1,0
1,1840,79,55,0,1,0,0,1,0
1,1916,91,58,0,0,1,0,1,0
1,2060,74,36,0,1,0,0,1,0
1,2089,92,51,0,0,0,1,1,0
1,2203,80,54,0,1,0,0,0,0
1,2217,95,37,0,0,1,0,1,0
1,2343,89,45,0,0,0,1,1,0
1,2413,90,45,0,0,1,0,1,0
1,2599,81,23,0,0,1,0,1,0
2,46,72,62,0,1,0,0,0,0
2,221,96,58,0,0,0,1,1,0
2,268,82,30,0,0,1,0,0,0
2,386,91,42,0,0,1,0,1,0
2,1007,92,39,0,0,0,1,1,0
2,1342,89,36,0,0,0,1,1,0
2,1526,91,37,0,1,0,0,1,0
2,1661,80,73,0,1,0,0,0,0
2,2047,76,32,0,0,1,0,1,0
2,2400,70,74,0,0,1,0,0,0
2,2598,93,46,0,1,0,0,1,0
2,2710,75,39,0,0,1,0,0,0
2,2763,89,75,0,1,0,0,1,0
2,2788,94,51,0,0,0,1,1,1
1,309,92,32,0,1,0,0,0,0
1,489,73,60,0,0,1,0,1,0
1,921,76,71,0,0,1,0,0,0
1,1530,89,47,0,0,0,1,1,0
1,1774,89,39,0,0,1,0,0,0
1,2035,92,30,0,1,0,0,1,0
1,2315,89,35,0,0,1,0,0,0
1,2499,87,43,0,1,0,0,1,0
1,2544,72,73,0,0,1,0,0,0
2,505,89,47,0,0,0,1,1,0
2,612,89,29,0,0,1,0,0,0
2,642,85,52,0,0,1,0,1,0
2,705,89,62,0,1,0,0,1,0
2,1061,86,41,0,1,0,0,0,0
2,1900,88,32,0,1,0,0,0,0
2,2024,80,71,0,1,0,0,0,0
2,2050,83,51,0,0,1,0,1,0
2,2149,87,52,0,0,0,1,1,1
2,2693,86,43,0,1,0,0,0,0
1,791,75,63,0,0,1,0,1,0
1,1165,81,27,1,0,1,0,0,0
1,1206,96,58,0,0,1,0,1,0
1,1673,88,43,0,1,0,0,1,0
1,1950,93,47,0,0,1,0,1,1
1,2142,93,50,0,1,0,0,0,0
1,2170,93,47,0,0,0,1,1,0
1,2215,90,44,0,0,0,1,1,0
1,2307,91,69,0,0,1,0,1,1
1,2566,82,79,0,0,1,0,1,0
1,2613,88,63,0,1,0,0,0,0
2,221,72,70,0,0,1,0,1,0
2,454,91,31,0,0,1,0,1,0
2,836,90,59,0,0,0,1,1,0
2,894,94,66,0,0,1,0,1,1
2,1351,80,36,0,0,1,0,0,0
2,1583,78,41,0,1,0,0,1,0
2,1614,86,70,0,1,0,0,1,0
2,1671,93,45,0,0,0,1,1,1
2,1923,87,56,0,0,1,0,1,0
2,2181,91,46,0,0,0,1,1,0
2,2546,88,49,0,0,1,0,0,0
2,2589,86,36,0,1,0,0,0,0
2,2950,91,42,0,0,0,1,1,0
1,1322,76,77,0,0,1,0,1,0
1,1495,78,62,0,1,0,0,0,0
1,1731,96,47,0,0,1,0,1,1
1,1921,91,68,0,1,0,0,1,0
1,1959,94,52,0,0,0,1,1,0
1,2096,92,35,0,1,0,0,0,0
1,2309,69,34,0,1,0,0,0,0
2,382,94,54,0,1,0,0,1,0
2,415,95,48,0,1,0,0,1,0
2,2186,89,47,0,0,0,1,0,0
2,2759,90,59,0,1,0,0,1,0
2,2886,90,54,0,1,0,0,1,0
1,553,75,21,0,1,0,0,1,0
1,746,76,68,0,0,1,0,0,0
1,813,75,66,0,1,0,0,0,0
1,1016,80,24,0,1,0,0,0,0
1,1841,95,31,0,0,0,1,1,0
1,2063,88,56,0,0,0,1,1,0
1,2136,95,47,0,0,0,1,1,0
1,2474,71,30,0,0,1,0,0,0
1,2633,76,43,0,0,1,0,0,0
2,166,81,23,0,0,1,0,1,0
2,207,78,41,0,1,0,0,0,0
2,709,88,71,0,1,0,0,1,0
2,823,88,63,0,1,0,0,0,0
2,856,95,47,0,0,0,1,1,0
2,1100,90,41,0,1,0,0,1,0
2,1105,82,50,0,0,1,0,1,1
2,1470,90,33,0,1,0,0,1,0
2,1662,71,62,0,1,0,0,1,0
2,2049,90,45,0,0,0,1,1,0
2,2183,90,34,0,1,0,0,1,0
2,2507,93,50,0,0,0,1,1,0
2,2839,84,66,0,0,1,0,0,0
1,87,96,73,0,1,0,0,1,0
1,521,92,61,0,0,1,0,1,0
1,1258,89,55,0,0,1,0,1,1
1,1415,97,49,0,1,0,0,1,1
1,2804,76,46,0,0,1,0,0,0
2,185,76,58,0,1,0,0,1,0
