period,time,x,y,freeKick,rightFoot,leftFoot,head,opportunity,goal
1,2098,76,73,1,1,0,0,1,0
1,2167,85,57,0,1,0,0,1,0
1,2269,78,65,0,1,0,0,0,0
1,2310,78,49,0,1,0,0,1,0
1,2501,91,70,0,1,0,0,1,0
1,2628,77,71,0,0,1,0,1,0
1,2743,93,69,0,1,0,0,1,0
2,151,96,62,0,1,0,0,1,1
2,240,76,77,0,1,0,0,1,0
2,491,86,29,0,1,0,0,0,0
2,546,76,70,0,0,1,0,1,0
2,561,80,31,0,1,0,0,0,0
2,954,89,43,0,1,0,0,1,0
2,1086,88,54,0,1,0,0,1,0
2,1174,81,66,0,0,1,0,1,1
2,1433,75,25,0,1,0,0,1,0
2,1476,96,57,0,0,0,1,1,0
2,1506,91,51,0,0,0,1,1,0
2,1861,75,29,0,1,0,0,1,0
2,1994,71,70,0,1,0,0,1,0
2,2095,87,68,0,1,0,0,1,0
2,2198,90,37,0,1,0,0,1,0
2,2461,74,41,0,0,1,0,0,0
2,2624,87,32,0,1,0,0,0,0
2,2711,89,29,0,0,1,0,1,0
2,2725,86,70,0,1,0,0,0,0
2,2790,80,45,0,1,0,0,1,0
2,2865,95,43,0,0,1,0,1,1
1,157,72,68,0,1,0,0,1,0
1,345,93,46,0,0,0,1,1,0
1,775,74,52,0,0,1,0,0,0
1,853,92,39,0,0,0,1,0,0
1,1754,78,32,0,1,0,0,1,0
1,2135,88,55,0,0,0,1,1,0
1,2428,81,69,0,0,1,0,1,0
1,2616,75,46,0,1,0,0,0,0
2,77,74,53,0,1,0,0,1,0
2,245,80,72,0,1,0,0,0,0
2,1154,94,41,0,1,0,0,1,0
2,1325,88,53,0,0,0,1,1,0
2,1467,78,38,0,0,1,0,1,0
2,1507,92,32,0,1,0,0,0,0
2,1552,91,60,0,1,0,0,1,1
2,2328,74,67,1,0,1,0,1,0
2,2361,97,58,0,0,0,1,1,0
2,2469,79,70,0,1,0,0,0,0
2,2620,91,42,0,0,0,1,1,0
2,2655,88,69,0,0,1,0,1,0
2,2845,89,32,0,0,1,0,0,0
2,2914,84,64,0,1,0,0,1,0
2,3034,77,35,1,1,0,0,1,0
1,68,81,28,0,1,0,0,1,0
1,137,90,34,0,0,1,0,1,0
1,172,78,73,0,1,0,0,1,0
1,226,75,34,0,1,0,0,0,0
1,382,88,31,0,0,1,0,0,0
1,463,80,34,0,1,0,0,1,0
1,645,94,57,0,1,0,0,1,0
1,732,79,39,1,1,0,0,1,0
1,1241,75,44,0,1,0,0,0,0
1,2040,90,43,0,0,1,0,0,0
1,2249,93,53,0,0,0,1,0,0
1,2491,91,43,0,0,0,1,0,0
1,2547,83,37,0,1,0,0,1,1
1,2716,85,52,0,0,1,0,1,0
1,2808,80,36,0,1,0,0,1,0
2,80,77,71,0,0,1,0,1,0
2,120,90,60,0,0,1,0,0,0
2,336,93,32,0,0,1,0,1,1
2,503,79,32,0,0,1,0,1,0
2,533,90,31,0,0,1,0,0,0
2,1032,77,66,0,1,0,0,1,0
2,1281,73,65,1,0,1,0,0,0
2,1311,82,27,0,0,1,0,0,0
2,1602,95,60,0,0,1,0,1,0
2,1706,88,58,0,0,1,0,1,0
2,1754,80,49,0,0,1,0,1,0
2,1814,93,45,0,0,0,1,1,0
2,1876,89,25,0,1,0,0,0,0
2,1893,90,68,0,0,1,0,0,0
2,2002,87,51,0,0,1,0,1,0
2,2213,78,42,0,1,0,0,0,0
2,2349,74,31,1,1,0,0,1,0
2,2387,90,56,0,0,1,0,1,1
2,2725,48,68,1,1,0,0,0,0
2,2786,87,56,0,1,0,0,1,1
1,73,87,40,0,1,0,0,1,0
1,302,82,63,0,1,0,0,1,0
1,596,92,62,0,0,0,1,0,0
1,1008,80,53,0,1,0,0,0,0
1,1154,60,72,0,1,0,0,0,0
1,1553,78,23,0,0,1,0,1,0
1,1650,90,35,0,0,1,0,1,1
1,1885,75,63,0,1,0,0,1,0
1,1962,77,39,0,1,0,0,0,0
1,2254,76,33,0,0,1,0,1,0
2,226,91,67,0,1,0,0,1,0
2,398,76,61,1,1,0,0,0,0
2,488,76,34,0,1,0,0,0,0
2,590,71,47,0,1,0,0,0,0
2,1199,79,42,0,1,0,0,1,0
2,1242,91,62,0,1,0,0,1,0
2,1244,88,65,0,1,0,0,1,0
2,1379,96,67,0,1,0,0,1,0
2,1713,88,43,0,1,0,0,1,0
2,1996,97,66,0,1,0,0,1,0
2,2080,77,49,0,1,0,0,0,0
2,2188,89,35,0,0,1,0,1,1
2,2547,87,66,0,1,0,0,1,0
2,2567,91,69,0,1,0,0,1,0
2,2743,80,66,0,1,0,0,1,0
1,158,73,57,0,0,1,0,0,0
1,773,93,56,0,0,0,1,1,1
1,872,88,67,0,0,1,0,0,0
1,1892,71,21,0,0,1,0,0,0
1,2478,77,20,0,1,0,0,1,0
1,2694,86,63,0,1,0,0,1,0
2,121,86,41,0,0,1,0,1,0
2,374,89,33,0,0,1,0,1,0
2,741,92,57,0,0,0,1,1,0
2,829,74,40,0,0,1,0,0,0
2,1111,76,43,1,1,0,0,1,0
2,1983,88,48,0,0,0,1,1,0
2,2528,75,57,0,0,1,0,1,0
2,2659,87,60,0,1,0,0,1,0
2,2683,80,23,0,0,1,0,0,0
2,2807,87,47,0,1,0,0,1,0
1,1533,77,28,0,0,1,0,1,0
1,1580,74,49,0,0,1,0,1,0
1,1713,85,64,0,0,0,1,1,0
1,1775,89,39,0,0,0,1,1,0
1,1906,78,67,0,1,0,0,0,0
1,1970,75,72,0,0,1,0,0,0
1,2374,81,51,0,0,1,0,1,0
1,2535,74,66,0,1,0,0,0,0
1,2721,82,80,1,0,1,0,0,0
2,59,87,78,0,0,0,1,0,0
2,110,91,73,0,1,0,0,1,0
2,147,96,61,0,0,0,1,1,0
2,457,79,73,0,1,0,0,0,0
2,505,88,52,0,1,0,0,1,1
2,781,80,76,0,0,1,0,1,0
2,1184,70,45,0,1,0,0,0,0
2,1334,78,62,0,0,1,0,0,0
2,1587,99,61,0,0,0,1,1,0
2,1837,93,71,0,1,0,0,1,0
2,1896,70,59,0,1,0,0,0,0
2,2038,75,57,0,0,1,0,0,0
2,2949,89,36,0,1,0,0,1,0
1,508,94,52,0,0,0,1,1,1
1,1077,74,48,0,0,1,0,1,0
1,1652,94,61,0,0,0,1,1,0
1,1657,80,61,0,1,0,0,0,0
1,1713,88,28,0,0,1,0,0,0
1,1933,48,98,0,1,0,0,1,0
1,2604,77,37,0,0,1,0,1,0
2,323,80,52,0,0,1,0,1,0
2,430,88,31,0,1,0,0,1,0
2,595,86,36,0,0,1,0,1,0
2,791,75,49,0,1,0,0,1,0
2,974,84,63,0,1,0,0,0,0
2,1029,74,31,0,1,0,0,1,0
2,1189,71,60,1,0,1,0,1,0
2,1381,74,39,0,1,0,0,0,0
2,1406,89,39,0,1,0,0,1,1
2,1983,90,74,0,1,0,0,0,0
2,2377,74,49,0,1,0,0,0,0
1,191,78,60,0,0,1,0,1,0
1,554,82,57,0,0,1,0,1,0
1,1035,91,65,0,0,0,1,1,0
1,1065,75,53,0,1,0,0,0,0
1,1169,87,48,0,0,0,1,1,0
1,1325,82,28,0,1,0,0,1,0
1,1622,79,55,0,0,1,0,1,0
1,1663,97,44,0,1,0,0,1,1
1,2591,73,47,0,1,0,0,1,0
2,394,83,30,0,1,0,0,0,0
2,396,83,50,0,0,1,0,1,0
2,740,81,75,1,0,1,0,1,0
2,1611,91,47,0,0,0,1,1,0
2,1902,93,40,0,1,0,0,1,0
2,1985,90,27,0,0,1,0,1,0
2,2332,80,36,0,1,0,0,0,0
2,2418,94,53,0,0,0,1,1,0
2,2589,84,59,0,0,1,0,1,0
2,2694,73,51,0,0,1,0,0,0
2,2822,95,55,0,1,0,0,1,0
1,121,79,36,0,0,1,0,0,0
1,244,89,44,0,0,0,1,1,0
1,337,70,63,0,1,0,0,0,0
1,620,99,42,0,0,1,0,1,0
1,632,77,42,0,1,0,0,1,0
1,649,73,70,0,1,0,0,1,0
1,1045,73,46,1,0,1,0,1,0
1,1993,90,64,0,1,0,0,1,1
1,2666,85,64,0,1,0,0,1,0
2,62,83,53,0,0,1,0,0,0
2,233,93,56,0,0,0,1,1,1
2,487,80,60,0,0,1,0,1,0
2,528,93,49,0,0,0,1,1,0
2,746,91,41,0,0,0,1,1,0
2,794,74,43,0,0,1,0,1,0
2,1081,73,42,0,1,0,0,0,0
2,1163,92,42,0,0,0,1,1,0
2,1328,70,50,0,0,1,0,0,0
2,1331,89,24,0,0,1,0,1,0
2,2371,92,43,0,0,1,0,1,0
2,2675,77,36,0,0,1,0,0,0
2,2915,76,63,1,0,1,0,0,0
1,309,91,46,0,0,0,1,1,0
1,1161,92,51,0,0,1,0,1,1
1,1327,72,19,0,0,1,0,0,0
1,1365,89,34,0,0,1,0,0,0
1,2121,70,34,0,1,0,0,0,0
1,2124,78,28,0,1,0,0,0,0
1,2732,66,15,0,1,0,0,0,0
2,456,84,47,0,1,0,0,1,0
2,517,76,46,0,0,1,0,1,1
2,766,94,40,0,1,0,0,1,0
2,1052,91,44,0,0,0,1,1,0
2,1809,89,46,0,1,0,0,1,0
2,2152,79,54,0,1,0,0,1,0
2,2460,88,35,0,1,0,0,1,0
2,2489,70,29,0,1,0,0,0,0
2,2583,91,50,0,0,0,1,1,0
1,237,73,38,0,0,1,0,0,0
1,327,89,47,0,0,1,0,1,0
1,749,85,35,0,0,1,0,0,0
1,786,69,47,0,1,0,0,1,0
1,818,72,69,0,1,0,0,1,0
1,1038,72,51,1,1,0,0,0,0
1,1513,74,56,1,0,1,0,0,0
1,1556,91,27,0,1,0,0,1,0
1,1727,87,38,0,1,0,0,1,0
1,1996,75,29,0,1,0,0,0,0
1,2178,96,58,0,0,0,1,1,0
1,2764,91,60,0,1,0,0,1,0
1,2768,94,51,0,0,0,1,1,1
2,616,89,60,0,1,0,0,0,0
2,646,86,55,0,0,0,1,1,0
2,1191,79,63,0,1,0,0,1,0
2,1749,91,26,0,0,1,0,1,0
2,1839,93,47,0,0,0,1,1,1
2,2032,78,50,0,0,1,0,0,0
2,2149,87,38,0,0,1,0,1,0
2,2587,92,60,0,1,0,0,1,0
2,2590,92,47,0,0,1,0,0,0
1,226,88,60,0,0,0,1,1,0
1,382,43,51,0,0,1,0,1,0
1,516,74,21,0,1,0,0,0,0
1,954,77,46,0,0,1,0,1,0
1,1119,94,60,0,0,0,1,1,0
1,1237,78,75,0,0,1,0,1,0
1,1864,69,23,0,0,1,0,0,0
2,460,80,69,0,0,1,0,1,0
2,558,88,37,0,0,1,0,1,1
2,812,75,35,0,1,0,0,0,0
2,1556,69,57,0,1,0,0,1,0
2,1698,77,36,0,1,0,0,0,0
2,1974,90,67,0,1,0,0,1,0
2,2408,78,84,0,0,1,0,1,0
2,2484,95,66,0,1,0,0,1,0
1,368,87,23,0,1,0,0,1,0
1,1025,71,81,0,1,0,0,0,0
1,1047,91,47,0,0,0,1,1,0
1,1166,76,54,0,1,0,0,1,0
1,1190,76,56,0,1,0,0,1,0
1,1318,84,67,0,0,1,0,1,0
1,1597,78,72,0,1,0,0,0,0
1,1703,71,54,0,1,0,0,0,0
1,1706,74,39,0,0,1,0,1,0
1,1753,86,52,0,0,0,1,0,0
1,1923,79,67,0,0,1,0,1,0
1,2278,80,19,0,1,0,0,0,0
1,2279,92,41,0,1,0,0,1,0
1,2476,96,41,0,0,1,0,1,0
1,2478,90,42,0,1,0,0,1,0
1,2570,90,55,0,0,0,1,1,0
1,2663,87,45,0,0,0,1,1,0
1,2684,83,51,0,1,0,0,1,0
2,644,74,74,0,1,0,0,1,0
2,729,87,40,0,0,1,0,0,0
2,954,95,68,0,1,0,0,1,1
2,1298,90,64,0,1,0,0,1,0
2,1363,83,62,0,0,1,0,1,0
2,1467,86,74,0,1,0,0,0,0
2,1513,85,65,0,0,1,0,0,0
2,1679,78,77,0,1,0,0,1,0
2,1972,79,46,0,0,1,0,0,0
2,2113,93,52,0,0,0,1,1,1
2,2418,73,50,1,0,1,0,1,0
1,311,96,66,0,1,0,0,1,0
1,421,97,64,0,0,1,0,1,1
1,954,89,31,0,1,0,0,1,0
1,1520,80,73,0,0,1,0,1,0
1,1664,95,40,0,0,0,1,1,0
1,1686,75,36,0,0,1,0,1,0
1,1688,90,46,0,0,0,1,1,0
1,2147,93,40,0,0,0,1,1,1
1,2286,90,34,0,1,0,0,1,0
1,2374,92,76,0,1,0,0,1,0
1,2565,80,36,0,1,0,0,0,0
2,476,84,26,0,1,0,0,1,0
2,504,96,40,0,0,0,1,1,1
2,728,91,77,0,1,0,0,0,0
2,757,89,52,0,0,0,1,1,0
2,1032,80,81,1,1,0,0,0,0
2,1872,93,76,0,1,0,0,1,0
2,1947,87,33,0,0,1,0,0,0
2,2059,87,68,0,1,0,0,1,0
2,2154,76,50,0,1,0,0,1,0
2,2371,91,52,0,0,0,1,1,0
2,2607,88,31,0,0,1,0,0,0
2,2931,82,36,0,1,0,0,0,0
1,380,82,32,0,1,0,0,0,0
1,656,88,75,0,0,1,0,1,0
1,674,81,33,0,1,0,0,1,0
1,676,93,54,0,1,0,0,1,1
1,967,83,52,0,1,0,0,0,0
1,1214,80,39,0,1,0,0,1,0
1,1326,85,48,0,0,1,0,1,0
1,1356,92,49,0,0,0,1,1,0
1,1542,89,56,0,0,1,0,1,0
1,1848,93,33,0,0,1,0,1,0
1,2072,92,42,0,0,0,1,1,0
1,2320,79,22,1,1,0,0,1,0
1,2531,72,59,0,0,1,0,0,0
2,114,78,50,0,1,0,0,0,0
2,301,90,50,0,0,1,0,1,0
2,515,90,55,0,1,0,0,1,1
2,656,87,39,0,1,0,0,1,0
2,666,66,96,0,1,0,0,0,0
2,769,90,37,0,0,1,0,1,0
2,771,90,65,0,1,0,0,1,0
2,772,96,49,0,1,0,0,1,1
2,971,83,53,0,1,0,0,1,0
2,1313,93,62,0,1,0,0,1,0
2,1550,90,53,0,0,0,1,1,0
2,1941,90,56,0,1,0,0,0,0
2,2053,92,58,0,0,0,1,1,0
2,2328,94,32,0,0,1,0,1,0
2,2532,69,59,0,1,0,0,1,0
2,2631,78,28,0,1,0,0,0,0
2,2667,84,49,0,1,0,0,1,0
1,277,72,68,0,1,0,0,1,0
1,296,90,63,0,1,0,0,1,1
1,913,86,42,0,0,1,0,1,0
1,1400,80,69,0,0,1,0,1,0
1,1773,78,22,1,1,0,0,1,0
1,2092,73,60,0,1,0,0,0,0
1,2519,91,56,0,0,1,0,1,0
1,2520,88,60,0,1,0,0,1,0
2,275,75,42,0,0,1,0,0,0
2,1004,73,40,0,0,1,0,0,0
2,1175,89,44,0,0,0,1,1,0
2,1203,87,33,0,0,1,0,1,0
2,1249,90,39,0,1,0,0,1,0
2,1300,89,39,0,1,0,0,1,0
2,1737,80,51,0,1,0,0,1,0
2,1752,90,46,0,0,0,1,1,0
2,1755,90,39,0,0,1,0,1,0
2,1918,95,54,0,0,0,1,1,0
2,1933,93,58,0,1,0,0,1,1
2,1989,94,41,0,0,1,0,1,0
1,63,93,40,0,0,0,1,1,0
1,221,82,64,0,1,0,0,0,0
1,741,87,53,0,0,1,0,0,0
1,1469,70,38,0,1,0,0,1,0
1,1705,79,33,0,0,1,0,1,0
1,2050,88,62,0,1,0,0,1,1
1,2209,89,53,0,1,0,0,1,1
1,2386,94,42,0,1,0,0,1,0
1,2498,95,71,0,1,0,0,1,0
2,352,81,31,1,1,0,0,1,1
2,745,90,44,0,0,1,0,0,0
2,1156,81,50,0,1,0,0,0,0
2,1726,90,35,0,1,0,0,1,0
2,1728,94,52,0,1,0,0,0,1
2,2036,93,55,0,0,0,1,1,0
2,2423,88,54,0,0,0,1,1,0
2,2449,78,44,0,1,0,0,1,0
1,336,77,57,0,0,1,0,1,0
1,823,85,30,0,1,0,0,0,0
1,937,92,66,0,1,0,0,1,0
1,1016,90,47,0,0,0,1,1,0
1,1084,88,62,0,1,0,0,1,0
1,1116,88,40,0,1,0,0,1,0
1,1248,95,53,0,1,0,0,1,0
1,1402,73,74,0,1,0,0,1,0
1,1468,97,73,0,1,0,0,1,0
1,1685,75,49,0,1,0,0,1,0
1,1980,83,44,0,1,0,0,1,0
1,2157,89,40,0,0,1,0,1,1
1,2365,90,57,0,1,0,0,1,0
1,2369,88,51,0,1,0,0,1,0
1,2403,75,43,0,0,1,0,0,0
1,2487,82,49,1,1,0,0,1,0
1,2535,68,34,0,1,0,0,0,0
2,41,61,22,0,1,0,0,0,0
2,180,82,50,0,0,1,0,0,0
2,456,91,39,0,0,0,1,1,0
2,501,74,41,0,1,0,0,0,0
2,1146,90,61,0,1,0,0,1,0
2,1249,90,62,0,1,0,0,1,0
2,1447,91,34,0,0,1,0,1,0
2,1541,77,67,0,1,0,0,1,0
2,1806,69,36,0,1,0,0,1,0
2,1869,93,28,0,0,1,0,1,0
2,1968,87,25,0,1,0,0,1,0
2,2385,92,36,0,0,0,1,1,0
2,2675,75,51,1,0,1,0,1,0
2,2720,81,52,0,1,0,0,0,0
2,2779,89,37,0,1,0,0,1,0
2,2782,96,58,0,1,0,0,1,1
1,122,91,50,0,0,0,1,1,0
1,718,79,55,0,0,1,0,0,0
1,1036,92,47,0,0,0,1,1,1
1,1561,69,53,0,1,0,0,0,0
1,1688,86,88,0,0,1,0,0,0
1,1790,67,54,0,1,0,0,0,0
1,2015,79,67,0,1,0,0,1,1
1,2101,88,55,0,1,0,0,0,0
1,2134,91,45,0,0,1,0,1,0
1,2528,78,60,0,0,1,0,1,0
1,2722,89,72,0,1,0,0,0,0
2,560,86,56,0,1,0,0,0,0
2,979,92,29,0,0,1,0,1,0
2,1003,92,27,0,1,0,0,1,0
2,1070,90,62,0,1,0,0,1,0
2,1332,81,49,0,0,1,0,1,1
2,1694,91,34,0,0,1,0,1,0
2,1907,88,45,0,0,1,0,0,0
2,2477,73,54,0,1,0,0,1,1
1,226,86,32,0,0,1,0,1,0
1,427,91,26,0,1,0,0,1,0
1,684,72,68,0,0,1,0,1,0
1,708,91,46,0,0,0,1,1,1
1,890,86,56,0,0,0,1,0,0
1,1174,94,28,0,1,0,0,0,0
1,1249,79,65,0,0,1,0,0,0
1,1618,95,42,0,0,1,0,1,0
1,1620,99,51,0,0,1,0,1,1
1,1711,97,60,0,1,0,0,1,0
1,2205,87,29,0,0,1,0,1,0
2,54,87,60,0,0,1,0,1,1
2,296,91,40,0,0,0,1,1,0
2,326,82,37,0,1,0,0,1,0
2,342,91,44,0,0,0,1,1,0
2,1200,87,84,1,0,1,0,1,0
2,1372,90,62,0,0,0,1,1,0
2,1609,89,29,0,0,1,0,1,1
2,2529,82,52,0,0,1,0,1,0
1,677,80,41,0,1,0,0,0,0
1,940,91,39,0,0,0,1,1,1
1,1064,86,31,0,1,0,0,1,0
1,1190,85,53,0,1,0,0,0,0
1,1318,87,60,0,1,0,0,1,1
1,1535,92,49,0,0,0,1,1,1
1,2019,85,37,0,1,0,0,1,0
1,2272,88,45,0,0,1,0,1,1
2,109,73,75,0,1,0,0,0,0
2,384,93,42,0,1,0,0,1,0
2,406,91,59,0,0,1,0,1,0
2,621,97,58,0,0,0,1,1,0
2,1001,75,62,1,1,0,0,0,0
2,1400,91,42,0,0,0,1,1,0
2,1592,88,46,0,0,0,1,1,0
2,1801,77,53,1,1,0,0,0,0
2,2104,96,35,0,1,0,0,1,0
2,2168,87,35,0,1,0,0,1,0
2,2170,82,52,0,0,1,0,0,0
2,2291,84,27,0,0,1,0,1,0
2,2515,80,59,0,0,1,0,0,0
2,2571,91,66,0,1,0,0,1,0
2,2705,88,49,0,0,0,1,1,0
2,2861,97,64,0,1,0,0,1,0
1,45,87,60,0,0,1,0,1,1
1,279,90,86,0,1,0,0,1,0
1,458,67,78,0,1,0,0,0,0
1,639,75,40,0,0,1,0,0,0
1,1275,77,24,1,0,1,0,0,0
1,1455,71,42,0,0,1,0,0,0
1,1695,86,45,0,0,1,0,1,0
1,1793,70,67,0,1,0,0,1,0
1,2016,90,44,0,0,0,1,1,0
1,2216,74,51,0,0,1,0,0,0
1,2679,80,68,0,0,1,0,1,0
2,164,78,66,0,1,0,0,0,0
2,167,88,26,0,0,1,0,1,0
2,238,85,57,0,1,0,0,1,0
2,336,89,65,0,1,0,0,1,0
2,574,78,27,0,0,1,0,1,0
2,720,72,41,0,0,1,0,0,0
2,853,76,36,0,0,1,0,1,0
2,1478,81,41,0,0,1,0,0,0
2,1797,83,66,0,1,0,0,1,0
2,2066,91,32,0,0,1,0,1,0
2,2120,68,39,0,0,1,0,0,0
2,2246,76,65,0,0,1,0,0,0
2,2607,89,33,0,0,1,0,1,0
2,2785,97,57,0,1,0,0,1,0
1,440,94,52,0,0,1,0,1,0
1,704,77,76,1,0,1,0,1,0
1,939,90,47,0,0,0,1,0,0
1,1726,76,55,0,1,0,0,1,0
1,2296,87,57,0,0,1,0,1,0
1,2494,95,69,0,1,0,0,1,0
1,2590,94,55,0,0,0,1,1,0
2,58,78,28,0,0,1,0,1,0
2,347,90,71,0,1,0,0,1,0
2,685,80,49,0,0,1,0,1,0
2,764,81,30,0,1,0,0,1,1
2,1478,73,85,1,1,0,0,0,0
2,1625,93,39,0,0,0,1,1,0
2,1962,93,58,0,0,0,1,1,0
2,2194,73,72,0,1,0,0,0,0
2,2281,93,54,0,1,0,0,1,1
2,2761,95,50,0,0,0,1,1,1
1,155,72,51,1,0,1,0,0,0
1,183,90,29,0,0,1,0,1,0
1,220,95,44,0,1,0,0,1,0
1,252,88,60,0,1,0,0,1,0
1,364,81,54,0,0,1,0,0,0
1,407,79,38,0,0,1,0,1,0
1,468,95,27,0,1,0,0,1,0
1,702,88,61,0,0,1,0,0,0
1,800,88,61,0,1,0,0,1,0
1,1060,74,25,0,0,1,0,1,0
1,1240,90,43,0,0,0,1,1,0
1,1331,88,58,0,1,0,0,1,1
1,2427,89,32,0,0,0,1,1,0
1,2650,86,36,0,0,1,0,1,0
2,120,82,47,0,0,1,0,1,0
2,557,74,70,0,1,0,0,1,0
2,772,89,36,0,1,0,0,0,0
2,791,85,35,0,0,1,0,0,0
2,824,94,50,0,0,0,1,1,1
2,1022,78,72,0,1,0,0,1,0
2,1166,94,52,0,0,1,0,1,1
2,1391,90,67,0,0,1,0,1,0
2,1614,88,44,0,0,1,0,1,0
2,1834,84,33,0,1,0,0,0,0
2,1948,71,72,0,1,0,0,0,0
2,2010,77,67,0,0,1,0,1,0
1,633,77,61,0,0,1,0,0,0
1,866,92,76,0,1,0,0,1,0
1,1285,75,24,1,1,0,0,1,0
1,1378,90,43,0,1,0,0,1,0
1,1908,88,42,0,1,0,0,0,0
1,1990,92,56,0,0,0,1,1,0
1,2121,69,44,0,1,0,0,0,0
1,2202,75,29,0,0,1,0,0,0
1,2319,95,71,0,1,0,0,1,0
1,2361,88,33,0,1,0,0,1,0
2,497,84,56,0,1,0,0,0,0
2,504,89,46,0,0,0,1,1,0
2,641,76,25,0,0,1,0,0,0
2,1137,72,36,0,0,1,0,0,0
2,1275,73,61,0,1,0,0,1,0
2,1348,76,83,0,1,0,0,1,0
2,1353,94,49,0,0,0,1,1,1
2,1618,71,77,0,0,1,0,1,0
2,1752,79,41,0,1,0,0,1,0
2,1838,86,45,0,1,0,0,1,1
2,2052,92,52,0,0,0,1,0,0
2,2864,88,38,0,0,1,0,1,0
1,77,86,33,0,1,0,0,0,0
1,217,84,30,0,1,0,0,0,0
1,335,78,30,0,0,1,0,0,0
1,560,91,25,0,1,0,0,1,0
1,906,73,41,0,1,0,0,0,0
1,1041,85,28,0,1,0,0,1,0
1,1257,77,46,0,1,0,0,0,0
1,1613,76,27,0,0,1,0,0,0
1,1742,72,68,0,0,1,0,0,0
1,1819,70,39,0,1,0,0,0,0
1,2105,79,24,0,0,1,0,0,0
2,23,92,65,0,1,0,0,1,0
2,310,81,31,0,0,1,0,1,0
2,337,91,55,0,0,0,1,1,0
2,483,95,62,0,1,0,0,1,0
2,532,93,52,0,0,0,1,1,0
2,661,82,22,0,1,0,0,0,0
2,943,73,81,0,0,1,0,1,0
2,1214,75,54,0,0,1,0,0,0
2,1854,71,67,0,0,1,0,0,0
2,2119,79,51,0,0,1,0,0,0
2,2746,81,48,1,1,0,0,1,1
1,614,78,47,0,1,0,0,0,0
1,733,77,28,0,0,1,0,0,0
1,827,79,34,1,1,0,0,1,1
1,1076,87,33,0,0,1,0,0,0
1,1313,87,35,0,0,0,1,1,0
1,1507,91,31,0,0,1,0,1,0
1,1936,87,29,0,0,1,0,1,0
1,2105,95,71,0,0,1,0,1,0
1,2230,76,32,0,1,0,0,0,0
1,2425,93,51,0,1,0,0,1,0
1,2637,78,48,0,1,0,0,0,0
2,225,86,57,0,0,0,1,1,0
2,556,90,33,0,1,0,0,1,0
2,720,82,30,0,1,0,0,1,0
2,815,95,64,0,1,0,0,1,0
2,1070,57,35,0,1,0,0,1,0
2,1303,89,37,0,0,1,0,1,0
2,1363,75,59,0,1,0,0,0,0
2,1513,94,48,0,0,0,1,1,1
2,2089,76,45,0,0,1,0,1,0
2,2564,90,81,1,0,1,0,1,0
2,2599,81,54,0,1,0,0,1,0
2,2841,97,42,0,0,0,1,1,0
1,202,88,59,0,1,0,0,1,0
1,277,86,49,0,0,0,1,1,0
1,597,73,24,0,1,0,0,0,0
1,672,95,65,0,1,0,0,1,0
1,992,91,34,0,0,1,0,1,0
1,1442,73,31,1,1,0,0,0,0
1,1592,80,62,0,1,0,0,0,0
1,1622,81,64,0,0,1,0,1,0
1,1886,82,62,0,0,1,0,0,0
1,1916,78,66,0,1,0,0,0,0
1,2000,74,29,1,1,0,0,0,0
1,2090,93,43,0,0,0,1,1,0
1,2233,78,25,0,0,1,0,1,0
1,2315,89,45,0,0,0,1,1,0
1,2422,95,44,0,0,0,1,1,1
2,169,73,51,0,1,0,0,0,0
2,182,87,28,0,1,0,0,0,0
2,629,73,42,0,0,1,0,1,1
2,843,90,30,0,0,1,0,1,0
2,938,72,45,0,1,0,0,1,0
2,1040,71,65,0,1,0,0,0,0
2,1448,83,36,0,1,0,0,1,0
2,1714,93,40,0,0,1,0,1,1
2,1857,73,59,0,0,1,0,0,0
2,1910,90,34,0,0,1,0,1,0
2,2223,87,52,0,1,0,0,1,0
2,2535,93,28,0,1,0,0,1,0
2,2696,87,31,0,1,0,0,1,0
2,2800,89,58,0,0,0,1,1,0
1,366,90,47,0,1,0,0,1,0
1,1170,85,32,0,1,0,0,1,0
1,1398,90,67,0,1,0,0,1,0
1,1540,79,40,0,1,0,0,1,0
1,1646,96,74,0,1,0,0,1,0
1,1648,98,55,0,0,1,0,1,1
1,1812,78,75,0,1,0,0,0,0
1,2085,89,34,0,1,0,0,1,0
1,2129,94,20,0,1,0,0,0,0
2,387,88,61,0,1,0,0,1,0
2,572,87,72,0,1,0,0,0,0
2,584,74,62,0,0,1,0,1,0
2,878,93,34,0,0,1,0,1,0
2,880,90,61,0,1,0,0,1,1
2,1016,78,66,0,1,0,0,1,0
2,1074,90,36,0,0,1,0,1,0
2,1154,88,25,0,1,0,0,1,0
2,1298,74,63,0,1,0,0,0,0
2,1436,90,55,0,0,1,0,1,0
2,1557,71,48,0,1,0,0,0,0
2,1746,90,40,0,1,0,0,1,0
2,1748,90,58,0,1,0,0,1,0
2,1916,81,33,0,0,1,0,0,0
2,2485,69,48,1,0,1,0,1,0
2,2543,79,39,0,0,1,0,1,0
2,2545,93,34,0,1,0,0,1,0
2,2646,97,34,0,0,1,0,1,0
2,2650,94,41,0,1,0,0,1,1
2,2805,90,30,0,1,0,0,0,0
1,73,91,38,0,0,1,0,0,0
1,667,71,22,0,1,0,0,1,0
1,669,95,31,0,1,0,0,1,0
1,872,89,47,0,0,0,1,1,0
1,1624,80,74,0,1,0,0,1,0
1,1744,97,50,0,0,0,1,1,1
